General,,,,,,,,,,,,,User,s1805689,,,,,,
1.981806197,-9.109375,0,-31.390625,0,0,-377.296875,-264.578125,11.609375,-3.640625,-1.828125,0,0,1,0,0,1,0,0,9,32
1.981905997,-8.125,0,-31.65625,0,0,-369.953125,-259.578125,11.609375,-3.640625,-1.828125,0,0,1,0,0,1,0,0,9,32
1.982005438,-7.125,0,-31.90625,0,0,-362.609375,-254.578125,11.609375,-3.640625,-1.828125,0,0,1,0,0,1,0,0,9,32
1.982106318,-6.125,0,-32.109375,0,0,-355.265625,-249.578125,11.609375,-3.640625,-1.828125,0,0,1,0,0,1,0,0,9,32
1.982205638,-5.109375,0,-32.28125,0,0,-347.921875,-244.578125,11.609375,-3.640625,-1.828125,0,0,1,0,0,1,0,0,9,32
1.982306198,-4.09375,0,-32.4375,0,0,-340.578125,-239.578125,11.609375,-3.640625,-1.828125,0,0,1,0,0,1,0,0,9,32
1.982406358,-3.0625,0,-32.546875,0,0,-333.234375,-234.578125,11.609375,-3.640625,-1.828125,0,0,1,0,0,1,0,0,9,32
1.982505639,-2.046875,0,-32.625,0,0,-325.890625,-229.578125,11.609375,-3.640625,-1.828125,0,0,1,0,0,1,0,0,9,32
1.982606199,-1.015625,0,-32.671875,0,0,-318.546875,-224.578125,11.609375,-3.640625,-1.828125,0,0,1,0,0,1,0,0,9,32
1.982706319,0,0,-32.6875,0,0,-311.203125,-219.578125,11.609375,-3.640625,-1.828125,0,0,1,0,0,1,0,0,9,32
1.982806399,1.015625,0,-32.671875,0,0,-303.859375,-214.578125,11.609375,-3.640625,-1.828125,0,0,1,0,0,1,0,0,9,32
1.98290568,2.046875,0,-32.625,0,0,-296.515625,-209.578125,11.609375,-3.640625,-1.828125,0,0,1,0,0,1,0,0,9,32
1.9830062,3.0625,0,-32.546875,0,0,-289.171875,-204.578125,11.609375,-3.640625,-1.828125,0,0,1,0,0,1,0,0,9,32
1.98310632,4.09375,0,-32.4375,0,0,-281.828125,-199.578125,11.609375,-3.640625,-1.828125,0,0,1,0,0,1,0,0,9,32
1.98320564,5.109375,0,-32.28125,0,0,-274.484375,-194.578125,11.609375,-3.640625,-1.828125,0,0,1,0,0,1,0,0,9,32
1.9833062,6.125,0,-32.109375,0,0,-267.140625,-189.578125,11.609375,-3.640625,-1.828125,0,0,1,0,0,1,0,0,9,32
1.983406321,7.125,0,-31.90625,0,0,-259.796875,-184.578125,11.609375,-3.640625,-1.828125,0,0,1,0,0,1,0,0,9,32
1.983505601,8.125,0,-31.65625,0,0,-252.453125,-179.578125,11.609375,-3.640625,-1.828125,0,0,1,0,0,1,0,0,9,32
1.983606281,9.109375,0,-31.390625,0,0,-245.109375,-174.578125,11.609375,-3.640625,-1.828125,0,0,1,0,0,1,0,0,9,32
1.983706321,10.09375,0,-31.09375,0,0,-237.765625,-169.578125,11.609375,-3.640625,-1.828125,0,0,1,0,0,1,0,0,9,32
1.983805642,11.0625,0,-30.75,0,0,-230.421875,-164.578125,11.609375,-3.640625,-1.828125,0,0,1,0,0,1,0,0,9,32
